date,country,adm1_name,adm2_name,mkt_name,commodity,currency,price_bdt,source
2015-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,56.79,Synthetic (Realistic Bangladesh Data)
2015-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,61.46,Synthetic (Realistic Bangladesh Data)
2015-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,65.25,Synthetic (Realistic Bangladesh Data)
2015-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,67.78,Synthetic (Realistic Bangladesh Data)
2015-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,63.25,Synthetic (Realistic Bangladesh Data)
2015-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,55.84,Synthetic (Realistic Bangladesh Data)
2015-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,55.35,Synthetic (Realistic Bangladesh Data)
2015-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,59.6,Synthetic (Realistic Bangladesh Data)
2016-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,67.59,Synthetic (Realistic Bangladesh Data)
2016-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,64.9,Synthetic (Realistic Bangladesh Data)
2016-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,61.14,Synthetic (Realistic Bangladesh Data)
2016-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,58.86,Synthetic (Realistic Bangladesh Data)
2016-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,61.93,Synthetic (Realistic Bangladesh Data)
2016-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,63.19,Synthetic (Realistic Bangladesh Data)
2016-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,67.82,Synthetic (Realistic Bangladesh Data)
2016-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,67.96,Synthetic (Realistic Bangladesh Data)
2016-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,64.61,Synthetic (Realistic Bangladesh Data)
2016-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,64.74,Synthetic (Realistic Bangladesh Data)
2016-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,58.64,Synthetic (Realistic Bangladesh Data)
2016-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,64.96,Synthetic (Realistic Bangladesh Data)
2017-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,69.54,Synthetic (Realistic Bangladesh Data)
2017-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,67.21,Synthetic (Realistic Bangladesh Data)
2017-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,66.53,Synthetic (Realistic Bangladesh Data)
2017-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,64.71,Synthetic (Realistic Bangladesh Data)
2017-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,67.87,Synthetic (Realistic Bangladesh Data)
2017-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,69.38,Synthetic (Realistic Bangladesh Data)
2017-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,72.45,Synthetic (Realistic Bangladesh Data)
2017-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,80.12,Synthetic (Realistic Bangladesh Data)
2017-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,70.02,Synthetic (Realistic Bangladesh Data)
2017-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,64.71,Synthetic (Realistic Bangladesh Data)
2017-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,63.64,Synthetic (Realistic Bangladesh Data)
2017-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,68.48,Synthetic (Realistic Bangladesh Data)
2018-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,76.34,Synthetic (Realistic Bangladesh Data)
2018-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,74.47,Synthetic (Realistic Bangladesh Data)
2018-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,69.75,Synthetic (Realistic Bangladesh Data)
2018-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,66.11,Synthetic (Realistic Bangladesh Data)
2018-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,71.64,Synthetic (Realistic Bangladesh Data)
2018-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,74.86,Synthetic (Realistic Bangladesh Data)
2018-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,75.46,Synthetic (Realistic Bangladesh Data)
2018-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,80.18,Synthetic (Realistic Bangladesh Data)
2018-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,76.72,Synthetic (Realistic Bangladesh Data)
2018-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,72.94,Synthetic (Realistic Bangladesh Data)
2018-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,68.86,Synthetic (Realistic Bangladesh Data)
2018-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,70.38,Synthetic (Realistic Bangladesh Data)
2019-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,81.41,Synthetic (Realistic Bangladesh Data)
2019-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,76.27,Synthetic (Realistic Bangladesh Data)
2019-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,75.36,Synthetic (Realistic Bangladesh Data)
2019-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,75.61,Synthetic (Realistic Bangladesh Data)
2019-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,70.36,Synthetic (Realistic Bangladesh Data)
2019-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,80.91,Synthetic (Realistic Bangladesh Data)
2019-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,85.13,Synthetic (Realistic Bangladesh Data)
2019-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,81.95,Synthetic (Realistic Bangladesh Data)
2019-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,79.63,Synthetic (Realistic Bangladesh Data)
2019-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,73.41,Synthetic (Realistic Bangladesh Data)
2019-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,71.43,Synthetic (Realistic Bangladesh Data)
2019-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,78.56,Synthetic (Realistic Bangladesh Data)
2020-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,82,Synthetic (Realistic Bangladesh Data)
2020-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,82.17,Synthetic (Realistic Bangladesh Data)
2020-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,78.29,Synthetic (Realistic Bangladesh Data)
2020-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,76,Synthetic (Realistic Bangladesh Data)
2020-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,78.25,Synthetic (Realistic Bangladesh Data)
2020-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,85.85,Synthetic (Realistic Bangladesh Data)
2020-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,85.48,Synthetic (Realistic Bangladesh Data)
2020-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,86.17,Synthetic (Realistic Bangladesh Data)
2020-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,87.09,Synthetic (Realistic Bangladesh Data)
2020-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,80.34,Synthetic (Realistic Bangladesh Data)
2020-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,77.57,Synthetic (Realistic Bangladesh Data)
2020-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,83.3,Synthetic (Realistic Bangladesh Data)
2021-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,85.59,Synthetic (Realistic Bangladesh Data)
2021-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,90.43,Synthetic (Realistic Bangladesh Data)
2021-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,84.49,Synthetic (Realistic Bangladesh Data)
2021-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,83.13,Synthetic (Realistic Bangladesh Data)
2021-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,81.02,Synthetic (Realistic Bangladesh Data)
2021-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,82.08,Synthetic (Realistic Bangladesh Data)
2021-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,90.52,Synthetic (Realistic Bangladesh Data)
2021-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,91.04,Synthetic (Realistic Bangladesh Data)
2021-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,96.36,Synthetic (Realistic Bangladesh Data)
2021-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,83.16,Synthetic (Realistic Bangladesh Data)
2021-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,81.12,Synthetic (Realistic Bangladesh Data)
2021-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,89.56,Synthetic (Realistic Bangladesh Data)
2022-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,96.43,Synthetic (Realistic Bangladesh Data)
2022-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,94.74,Synthetic (Realistic Bangladesh Data)
2022-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,95.61,Synthetic (Realistic Bangladesh Data)
2022-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,86.07,Synthetic (Realistic Bangladesh Data)
2022-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,92.59,Synthetic (Realistic Bangladesh Data)
2022-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,92.65,Synthetic (Realistic Bangladesh Data)
2022-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,93.19,Synthetic (Realistic Bangladesh Data)
2022-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,92.75,Synthetic (Realistic Bangladesh Data)
2022-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,97.44,Synthetic (Realistic Bangladesh Data)
2022-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,86.61,Synthetic (Realistic Bangladesh Data)
2022-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,86.65,Synthetic (Realistic Bangladesh Data)
2022-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,96.98,Synthetic (Realistic Bangladesh Data)
2023-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,101.38,Synthetic (Realistic Bangladesh Data)
2023-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,97.58,Synthetic (Realistic Bangladesh Data)
2023-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,88.39,Synthetic (Realistic Bangladesh Data)
2023-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,88.62,Synthetic (Realistic Bangladesh Data)
2023-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,91.1,Synthetic (Realistic Bangladesh Data)
2023-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,99.49,Synthetic (Realistic Bangladesh Data)
2023-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,104.71,Synthetic (Realistic Bangladesh Data)
2023-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,105.15,Synthetic (Realistic Bangladesh Data)
2023-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,101.84,Synthetic (Realistic Bangladesh Data)
2023-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,93.79,Synthetic (Realistic Bangladesh Data)
2023-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,91.82,Synthetic (Realistic Bangladesh Data)
2023-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Onion,BDT,98.26,Synthetic (Realistic Bangladesh Data)
2010-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,214.55,Synthetic (Realistic Bangladesh Data)
2010-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,219.35,Synthetic (Realistic Bangladesh Data)
2010-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,191.09,Synthetic (Realistic Bangladesh Data)
2010-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,200.18,Synthetic (Realistic Bangladesh Data)
2010-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,199.53,Synthetic (Realistic Bangladesh Data)
2010-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,196.32,Synthetic (Realistic Bangladesh Data)
2010-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,215.93,Synthetic (Realistic Bangladesh Data)
2010-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,217.61,Synthetic (Realistic Bangladesh Data)
2010-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,207.8,Synthetic (Realistic Bangladesh Data)
2010-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,190.59,Synthetic (Realistic Bangladesh Data)
2010-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,190.69,Synthetic (Realistic Bangladesh Data)
2010-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,202.96,Synthetic (Realistic Bangladesh Data)
2011-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,222.21,Synthetic (Realistic Bangladesh Data)
2011-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,206.91,Synthetic (Realistic Bangladesh Data)
2011-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,212.21,Synthetic (Realistic Bangladesh Data)
2011-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,207.61,Synthetic (Realistic Bangladesh Data)
2011-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,212.25,Synthetic (Realistic Bangladesh Data)
2011-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,223.07,Synthetic (Realistic Bangladesh Data)
2011-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,232.18,Synthetic (Realistic Bangladesh Data)
2011-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,245.65,Synthetic (Realistic Bangladesh Data)
2011-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,220.64,Synthetic (Realistic Bangladesh Data)
2011-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,203.92,Synthetic (Realistic Bangladesh Data)
2011-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,207.24,Synthetic (Realistic Bangladesh Data)
2011-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,220.87,Synthetic (Realistic Bangladesh Data)
2012-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,232.58,Synthetic (Realistic Bangladesh Data)
2012-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,233.57,Synthetic (Realistic Bangladesh Data)
2012-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,224.15,Synthetic (Realistic Bangladesh Data)
2012-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,217.66,Synthetic (Realistic Bangladesh Data)
2012-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,225.58,Synthetic (Realistic Bangladesh Data)
2012-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,237.61,Synthetic (Realistic Bangladesh Data)
2012-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,227.45,Synthetic (Realistic Bangladesh Data)
2012-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,262.43,Synthetic (Realistic Bangladesh Data)
2012-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,243.42,Synthetic (Realistic Bangladesh Data)
2012-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,220.45,Synthetic (Realistic Bangladesh Data)
2012-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,210.31,Synthetic (Realistic Bangladesh Data)
2012-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,237.41,Synthetic (Realistic Bangladesh Data)
2013-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,254.61,Synthetic (Realistic Bangladesh Data)
2013-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,255.44,Synthetic (Realistic Bangladesh Data)
2013-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,234.88,Synthetic (Realistic Bangladesh Data)
2013-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,226.44,Synthetic (Realistic Bangladesh Data)
2013-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,249.11,Synthetic (Realistic Bangladesh Data)
2013-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,230.4,Synthetic (Realistic Bangladesh Data)
2013-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,262.38,Synthetic (Realistic Bangladesh Data)
2013-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,267.19,Synthetic (Realistic Bangladesh Data)
2013-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,257.89,Synthetic (Realistic Bangladesh Data)
2013-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,241.72,Synthetic (Realistic Bangladesh Data)
2013-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,228.6,Synthetic (Realistic Bangladesh Data)
2013-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,253.63,Synthetic (Realistic Bangladesh Data)
2014-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,248.27,Synthetic (Realistic Bangladesh Data)
2014-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,255.89,Synthetic (Realistic Bangladesh Data)
2014-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,248.54,Synthetic (Realistic Bangladesh Data)
2014-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,242.98,Synthetic (Realistic Bangladesh Data)
2014-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,249.91,Synthetic (Realistic Bangladesh Data)
2014-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,264.63,Synthetic (Realistic Bangladesh Data)
2014-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,262.71,Synthetic (Realistic Bangladesh Data)
2014-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,280.03,Synthetic (Realistic Bangladesh Data)
2014-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,274.06,Synthetic (Realistic Bangladesh Data)
2014-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,262.2,Synthetic (Realistic Bangladesh Data)
2014-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,243.5,Synthetic (Realistic Bangladesh Data)
2014-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,272.36,Synthetic (Realistic Bangladesh Data)
2015-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,280.89,Synthetic (Realistic Bangladesh Data)
2015-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,277.46,Synthetic (Realistic Bangladesh Data)
2015-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,265.66,Synthetic (Realistic Bangladesh Data)
2015-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,252.46,Synthetic (Realistic Bangladesh Data)
2015-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,267.37,Synthetic (Realistic Bangladesh Data)
2015-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,264.29,Synthetic (Realistic Bangladesh Data)
2015-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,291.32,Synthetic (Realistic Bangladesh Data)
2015-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,291.99,Synthetic (Realistic Bangladesh Data)
2015-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,281.32,Synthetic (Realistic Bangladesh Data)
2015-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,276.48,Synthetic (Realistic Bangladesh Data)
2015-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,267.3,Synthetic (Realistic Bangladesh Data)
2015-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,288.7,Synthetic (Realistic Bangladesh Data)
2016-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,297.91,Synthetic (Realistic Bangladesh Data)
2016-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,294.84,Synthetic (Realistic Bangladesh Data)
2016-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,267.51,Synthetic (Realistic Bangladesh Data)
2016-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,268.53,Synthetic (Realistic Bangladesh Data)
2016-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,292.47,Synthetic (Realistic Bangladesh Data)
2016-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,288.07,Synthetic (Realistic Bangladesh Data)
2016-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,298.23,Synthetic (Realistic Bangladesh Data)
2016-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,314.97,Synthetic (Realistic Bangladesh Data)
2016-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,314.68,Synthetic (Realistic Bangladesh Data)
2016-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,270.02,Synthetic (Realistic Bangladesh Data)
2016-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,272.45,Synthetic (Realistic Bangladesh Data)
2016-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,295.82,Synthetic (Realistic Bangladesh Data)
2017-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,337.74,Synthetic (Realistic Bangladesh Data)
2017-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,306.51,Synthetic (Realistic Bangladesh Data)
2017-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,310.92,Synthetic (Realistic Bangladesh Data)
2017-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,284.26,Synthetic (Realistic Bangladesh Data)
2017-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,285.08,Synthetic (Realistic Bangladesh Data)
2017-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,298.85,Synthetic (Realistic Bangladesh Data)
2017-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,325.22,Synthetic (Realistic Bangladesh Data)
2017-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,333.22,Synthetic (Realistic Bangladesh Data)
2017-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,318.22,Synthetic (Realistic Bangladesh Data)
2017-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,309.72,Synthetic (Realistic Bangladesh Data)
2017-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,292.67,Synthetic (Realistic Bangladesh Data)
2017-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,308.21,Synthetic (Realistic Bangladesh Data)
2018-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,331.34,Synthetic (Realistic Bangladesh Data)
2018-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,318.34,Synthetic (Realistic Bangladesh Data)
2018-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Chicken,BDT,296.92,Synthetic (Realistic Bangladesh Data)
